datadate,fyear,cik,sic2,gdwlip,at,ceq,invt,xint,cogs,sale,prcc_f,csho,act,rectr,lct,dt,ni,acqintan,am,intan,xrd,xad,acqppe
31dec2009,2009,1048620,58,0,56.022,7.328,.832,5.398,73.616,85.849,.2901,44.197,3.139,0,11.669,30.736,-9.625,0,0,0,0,1.025,0
31jan2010,2009,897429,56,0,1318.803,981.918,138.516,0,745.037,1713.15,12.77,178.126,599.98,.704,194.706,0,69.646,0,0,135.704,0,65,0
31dec2009,2009,1096376,59,-2.717,170.787,128.963,52.012,0,243.69,527.731,31.17,30.95,143.615,13.057,40.274,0,28.79,0,.516,.25,0,126.534,0
28feb2010,2009,886158,57,0,5152.13,3652.904,1759.703,0,4620.674,7828.793,41.61,262.898,3563.345,0,1149.554,0,600.033,0,0,229.6,0,230.6,0
31dec2009,2009,1156388,59,0,366.122,131.861,230.911,2.465,578.3920000000001,895.542,17.18,21.567,267.48,0,146.939,59.137,21.811,0,0,4.433,0,45.8,0
31dec2009,2009,1058090,58,0,961.505,703.461,5.614,0,1139.898,1518.417,88.16,31.483,297.454,4.763,102.153,3.878,126.845,0,0,21.939,0,20.997,0
31dec2009,2009,63908,58,0,28461.5,9786.4,106.2,473,12792.1,22744.7,62.44,1010.819,3416.3,1060.4,2988.7,9440.1,2215.128,0,0,2425.2,0,639,0
31dec2009,2009,1113809,59,0,284.273,164.78,44.384,0,214.68,394.375,4.89,20.447,135.755,5.337,81.89,0,-12.473,0,1.3,37.381,0,24.4,0
31dec2009,2009,350199,56,0,110.997,70.283,16.599,.186,131.99,219.775,4.57,12.751,65.40600000000001,2.711,23.483,2.833,-8.694000000000001,0,.107,9.194000000000001,0,6.9,0
31may2010,2009,940944,58,0,5247.4,1894,220.8,99.59999999999999,5481.4,7113.1,42.9,140.63,678.5,53.2,1254.6,1692.6,404.5,0,10.3,1056.1,0,311.9,0
31dec2009,2009,813920,58,0,744.266,167.913,18.016,12.017,475.315,818.346,31.92,22.176,79.715,7.308,80.739,365.81,61.194,0,0,0,0,36.641,0
31dec2009,2009,883981,58,-13,198.886,5.543,10.556,3.782,242.056,281.104,2.91,15.895,22.058,5.958,55.359,67.53100000000001,-79.646,0,0,79.843,0,1.294,0
28feb2010,2009,68145,58,0,48.925,1.623,.6820000000000001,2.666,78.554,90.544,3.45,2.935,6.792,.47,10.776,33.995,.396,0,.137,10.36,0,5.553,0
31dec2009,2009,1401688,59,0,107.679,74.5,28.097,.498,130.605,191.807,10.42,27.488,77.489,.735,27.89,5.946,5.894,0,.005,2.209,0,7.398,0
31dec2009,2009,1078383,59,0,20.292,-4.511,13.048,.445,44.518,78.595,.25,22.799,15.1,.6889999999999999,9.67,.623,1.104,0,.697,1.606,0,2.395,0
31dec2009,2009,1355096,59,0,17343,6794,985,473,6084,8305,10.84,596.322,3379,0,2743,6073,258,0,0,7722.876,0,0,0
31jan2010,2009,1168213,56,0,792.309,434.489,132.915,0,1330.107,2230.105,32.89,62.663,530.0170000000001,0,241.84,0,229.457,0,0,0,0,0,0
30jun2009,2009,884647,59,0,18.94,8.390000000000001,6.967,.185,54.561,74.723,.7748,3.978,13.937,5.348,8.121,2.215,-.094,0,.088,3.22,0,.156,0
31dec2009,2009,1018724,59,0,13813,5257,2171,34,18594,24509,134.52,444,9797,836,7364,393,902,0,48,1801,27.303,593,0
31jan2010,2009,1017712,56,0,376.394,277.047,76.483,0,442.136,736.71,5.75,44.34,220.135,0,61.604,0,11.88,0,0,0,0,5.5,0
31dec2009,2009,1324105,59,0,51.419,33.439,40.961,.074,76.667,110.394,2,22.114,49.157,.447,17.98,0,2.461,0,0,.24,0,9.1,0
30sep2009,2009,896985,56,-50.389,196.007,49.8,78.872,4.758,248.476,531.251,18.13,6.112,115.919,6.529,65.339,57.409,-40.682,0,.109,.924,0,11.213,0
31dec2009,2009,807884,59,0,1269.655,676.9349999999999,113.824,20.807,815.22,1120.39,34.96,29.302,547.138,333.645,132.688,429.183,96.678,0,6.011,521.285,0,46.8,0
31dec2009,2009,908652,58,0,1700.068,300.554,27.558,158.469,824.071,1060.034,21.29,16.238,232.934,0,219.628,1094.94,-16.23,0,.4,57.247,0,37.73,0
31jul2009,2009,109156,59,-5.02,1230.972,373.793,740.2569999999999,10.399,942.072,1779.744,5.92,31.969,817.217,0,356.332,310.5,-189.503,0,0,94.605,0,87.90000000000001,0
31jan2010,2009,1054579,57,0,238.8,108.158,148.149,1.014,305.275,531.346,4.24,9.464,174.936,0,86.196,38.174,6.933,0,0,.391,0,7.8,0
31jan2010,2009,1471458,56,0,188.431,67.44799999999999,72.693,.532,337.693,525.6,28.03,24.237,114.347,0,92.743,0,22.017,0,0,0,0,3,0
31dec2009,2009,1030896,59,0,35.646,23.035,17.668,1.733,46.738,81.22199999999999,2.48,18.553,31.995,3.319,12.611,0,-4.369,0,0,0,0,1.877,0
31may2010,2009,39047,58,0,189.253,120.094,5.959,1.837,248.473,294.138,20.95,5.061,10.389,0,28.541,32.548,9.999000000000001,0,.085,1.459,0,7.049,0
31jan2010,2009,895447,56,0,311.641,221.829,197.452,.174,473.834,682.422,18.27,13.033,248.101,.746,71.58799999999999,0,15.166,0,0,0,0,29.1,0
31dec2009,2009,1434729,59,0,1218.65,344.03,261.473,35.283,1768.295,2749.609,20.19,56.503,783.252,182.746,450.288,338.722,72.488,0,.5620000000000001,261.185,0,196.7,0
31jul2009,2009,1067294,58,0,1245.181,135.622,137.424,52.622,707.203,2367.285,28.86,22.723,198.325,12.73,264.962,645.522,65.926,0,0,0,0,42.371,0
30sep2009,2009,1045742,57,-4.35,15.037,13.197,0,0,6.253,13.439,1.6,6.104,10.963,1.478,1.712,.187,-22.591,0,1.223,2.337,0,0,0
31dec2009,2009,1378950,59,0,104.614,82.687,18.61,0,107.921,176.288,5.2,29.852,63.976,3.383,21.927,0,1.317,0,.245,12.886,0,11.4,0
30sep2009,2009,932699,59,-2.29,12.642,7.887,1.319,.113,2.222,3.228,.5600000000000001,33.077,9.218999999999999,.908,3.72,1.713,7.989,0,.216,1.445,0,.152,0
31dec2009,2009,1002554,59,-.476,17.749,2.488,.309,.218,48.917,62.123,.1,128.811,9.324999999999999,6.259,11.05,5.325,-2.523,0,.196,6.49,0,.146,0
31dec2009,2009,1394156,58,0,9.718,2.193,.125,.446,12.182,19.063,5.4,18.685,1.193,.255,2.08,6.005,.367,0,0,0,0,.556,0
31jan2010,2009,940510,59,0,1425.2,158.3,873.8,24.1,2081.2,2823.9,.86,59.869,988.3,0,927.7,8.1,-109.4,0,0,.3,0,19.4,0
31jan2010,2009,1060232,56,0,2284.3,735.2,442.9,60.8,2022.4,3307.9,19.68,64.15600000000001,1045.1,95.5,385.9,849.3,82.7,0,19.5,725.3,0,145.5,0
30sep2009,2009,829224,58,-7,5576.8,3045.7,664.9,42,7990.4,9774.6,20.65,742.9,2035.8,271,1581,549.5,390.8,0,1.7,327.3,6.5,126.3,0
30jun2009,2009,1048142,59,0,18.581,-9.648,4.032,2.287,11.87,25.897,.03,2.685,11.437,6.011,7.995,23.378,-1.522,0,0,0,0,.398,0
31jan2010,2009,880460,59,0,306.585,64.09099999999999,216.038,18.202,333.198,510.922,6.2,8.967000000000001,255.273,25.382,130.161,99.56,-15.828,0,0,13.323,0,3.8,0
30sep2009,2009,1235468,59,0,138.588,103.982,14.28,0,178.403,236.283,10.32,27.565,91.38200000000001,4.243,31.587,.138,5.719,0,.8129999999999999,37.941,0,3.643,0
31dec2009,2009,1288741,58,0,191.092,92.283,5.585,1.81,315.355,359.207,6.96,14.785,29.027,10.462,45.605,16.038,-15.567,0,0,0,0,3.9,0
31jan2010,2009,39911,56,0,7985,4891,1477,6,7818,14197,19.08,676,4664,0,2131,0,1102,0,12,186,0,513,0
31jan2010,2009,919012,56,0,2138.148,1578.517,326.454,0,1832.996,2990.52,15.89,206.832,1167.03,19.102,408.955,0,169.022,0,0,11.21,0,68.90000000000001,0
30sep2009,2009,1136352,59,0,2154.1,40.5,96.5,85.3,996.9,1570.6,46.4,20.277,247.5,94.7,257.4,1124.8,57.1,0,27,652.5,0,0,0
31mar2010,2009,1396279,57,0,605.919,253.408,201.503,5.154,1067.312,1534.253,25.24,38.517,404.747,7.312,215.498,88.34099999999999,39.198,0,0,0,0,57.808,0
31dec2009,2009,1265572,58,0,49.963,17.983,0,.312,69.188,81.095,2.93,9.147,10.105,0,15.159,1.32,-21.552,0,0,0,0,1.063,0
31dec2009,2009,800240,59,0,4890.346,786.415,1252.929,65.628,8515.168,12144.467,6.45,274.737,3206.329,770.0599999999999,2428.205,678.4640000000001,-356.273,0,3.1,44.764,0,453.3,0
31dec2009,2009,864233,58,0,462.255,209.119,10.594,11.628,744.162,880.84,6.55,21.547,56.054,17.209,72.998,131.898,-7.325,0,0,29.45,0,0,0
31jan2010,2009,1223389,57,-9.617000000000001,551.439,344.327,63.499,5,531.184,836.143,5.62,22.472,409.605,124.63,94.926,105.904,7.722,0,0,0,0,25.48,0
31jan2010,2009,1326380,57,0,4955.327,2723.157,1053.553,45.354,6643.345,9077.996999999999,19.77,158.662,2127.304,48.075,1655.676,447.343,377.265,0,15.17,2206.373,0,57.681,0
31jul2009,2009,93631,56,-19.1,77.637,6.265,21.836,1.544,109.22,176.31,.9399999999999999,26.394,30.866,2.643,33.66,13.336,-34.047,0,.994,25.206,0,4.917,0
31dec2009,2009,1021270,58,0,68.381,32.994,2.198,1.443,103.992,136.018,6.05,9.202,12.482,3.279,12.464,18.152,5.701,0,0,0,.369,4,0
31jan2010,2009,18255,56,0,480.99,291.312,118.628,.066,552.016,883.995,20.45,29.586,370.767,40.154,168.468,0,45.765,0,0,0,0,6.406,0
31dec2009,2009,883505,59,0,71.498,-54.498,3.084,8.406000000000001,67.855,103.803,37.5,2.715,9.757999999999999,1.583,10.177,115.802,-.695,0,0,7.112,0,0,0
31jan2010,2009,863456,56,0,354.23,266.699,29.159,.973,378.991,560.918,3.35,98.04600000000001,221.87,0,51.768,3.54,93.43000000000001,0,0,0,0,2.4,0
31jan2010,2009,1018840,56,0,2821.866,1827.917,310.645,6.6,806.276,2928.626,31.54,87.986,1235.846,0,449.372,71.21299999999999,.254,0,0,0,0,17.7,0
31jan2010,2009,1043156,58,0,37.228,12.508,.52,.984,71.63500000000001,77.996,2.92,3.213,2.834,.514,10.723,15.039,-2.035,0,.093,1.037,0,.71,0
30nov2009,2009,808219,58,0,32.069,-.663,.505,.849,60.501,69.095,1.62,5.452,3.19,0,6.921,13.496,.93,0,.041,4.43,0,2.706,0
28feb2010,2009,278130,57,0,642.974,303.134,313.496,5.418,850.438,1290.852,6.11,115.587,553.827,14.701,237.175,35.435,86.84699999999999,0,0,0,0,51.625,0
30apr2010,2009,890491,59,0,3705.686,901.818,1370.111,28.689,4133.819,5810.564,22.04,55.708,1719.477,86.80200000000001,1724.408,510.4,36.676,0,11.35,1109.503,0,33.304,0
31dec2009,2009,821536,59,0,91.313,24.934,1.844,4.791,66.10899999999999,88.934,1.49,44.858,19.005,5.554,20.835,42.122,1.514,0,.791,64.31100000000001,0,4.9,0
31jan2010,2009,,56,0,850.756,524.881,262.284,1.414,1088.853,1602.605,24.1,43.891,606.99,5.406,224.719,0,54.741,0,.9,28.699,0,42.2,0
31jan2010,2009,870826,59,0,196.214,88.304,44.077,4.928,354.101,527.873,4.12,32.673,139.361,68.89100000000001,85.992,0,-41.998,0,3.383,27.265,0,7.799,0
31dec2009,2009,1071625,59,0,23.562,7.904,15.301,1.31,46.576,76.20399999999999,2.25,5.264,18.804,.827,7.435,8.898999999999999,.904,0,.006,0,0,0,0
31mar2010,2009,892907,59,0,138.709,24.484,97.28,2.762,258.873,353.695,2.62,14.183,103.836,1.432,90.169,0,-8.273999999999999,0,0,0,0,4.3,0
31dec2009,2009,1286681,58,0,453.761,-969.064,25.89,108.668,993.046,1404.057,8.380000000000001,58.573,278.668,76.273,219.423,1572.833,79.744,0,2.235,17.606,0,33,0
31jan2010,2009,798955,57,0,380.432,74.04300000000001,177.203,11.206,611.273,869.4589999999999,1.2,22.087,211.84,0,110.743,169.039,-63.319,0,.037,0,0,51.6,0
31jan2010,2009,1089063,59,0,2245.333,1083.227,895.776,4.543,3096.499,4412.835,22.37,114.809,1222.361,35.435,795.675,142.243,135.359,0,1,248.151,0,160.1,0
31dec2009,2009,909724,59,0,43.327,33.36,16.866,.298,20.748,54.483,3.91,10.131,32.041,1.203,5.775,3.713,3.318,0,.051,1.292,0,2.953,0
31jan2010,2009,1211351,56,0,436.527,208.164,87.059,.883,711.718,1006.675,3.6,59.396,210.935,9.446999999999999,142.981,13.5,-13.481,0,0,14.879,0,30.2,0
31dec2009,2009,1082423,58,0,74.70099999999999,47.155,1.574,.129,157.766,188.878,7.22,10.035,19.049,0,20.947,0,.392,0,0,.519,0,5.2,0
30sep2009,2009,1726173,58,0,514.496,291.861,6.595,12.694,488.591,627.042,11.77,28.777,90.715,0,75.533,134.483,5.998,0,2.311,23.084,0,0,0
31jan2010,2009,1041859,56,0,854.0599999999999,588.97,206.227,5.365,984.086,1643.587,31.8,27.475,456.882,16.91,145.516,0,88.354,0,0,0,0,0,0
31jan2010,2009,1018005,56,0,583.523,235.561,161.546,1.568,640.579,1038.581,4.46,92.164,286.437,3.503,187.552,11.454,-56.132,0,0,0,0,76.8,0
30sep2009,2009,935419,58,0,145.077,70.092,1.222,3.417,25.004,75.15000000000001,8.6,8.880000000000001,18.09,.775,11.404,37.812,5.208,0,0,78.489,0,8.092000000000001,0
31jan2010,2009,1051251,56,0,738.558,375.878,190.231,5.694,830.62,1578.042,39.21,63.779,519.3150000000001,0,235.343,49.229,123.36,0,0,0,0,56.811,0
31dec2009,2009,64803,59,0,28461.5,9786.4,4864,473,35928,45015,32.21,1010.819,9829,2450,7364,9440.1,2215.128,0,182,7722.876,0,317,0
31dec2009,2009,754813,59,0,1.529,-.372,.389,.038,2.513,3.784,.09,197.635,1.049,.278,1.306,.595,-2.44,0,.039,.161,0,.586,0
31jan2010,2009,19353,56,0,1161.657,464.934,267.525,18.799,1042.809,2064.602,5.81,115.663,621.902,33.647,286.307,177.823,-77.962,0,.233,210.568,0,66.533,0
31dec2009,2009,1035517,59,0,18.967,15.087,15.713,0,.67,7.054,.03,1010.819,15.802,.052,.373,2.507,4.258,0,0,0,0,0,0
31jan2010,2009,912263,56,0,825.818,-185.636,142.696,28.394,746.9690000000001,1277.732,11.26,55,476.847,163.587,738.789,0,-29.412,0,0,111.397,0,44.2,0
31jan2010,2009,1318484,56,0,279.986,181.343,100.874,.092,338.898,551.869,31.13,14.734,211.819,0,88.648,0,19.717,0,0,1.371,0,2.6,0
31dec2009,2009,937941,59,0,301.176,97.755,68.56399999999999,1.567,979.448,1138.061,5.22,12.291,251.834,159.209,197.8,4.371,3.357,0,1.5,29.645,0,8.5,0
30jun2009,2009,828747,59,0,153.103,91.83499999999999,33.872,2.667,157.752,250.227,8.59,12.387,84.58,32.276,56.937,28.892,11.916,0,.764,59.652,0,7.3,0
31dec2009,2009,789356,58,0,350.258,189.25,5.557,.859,543.504,664.686,13.45,24.196,53.586,10.692,89.377,22.3,4.581,0,.142,9.336,0,7.4,0
31jan2010,2009,6885,56,0,800.431,476.046,306.36,4.484,989.52,1431.927,12.92,38.009,427.169,0,183.016,51.218,28.721,0,0,14.91,0,62.1,0
31aug2009,2009,16099,58,0,194.365,163.132,3.031,.389,260.126,292.863,4.35,27.995,6.237,0,27.327,0,-26.418,0,0,0,0,4.6,0
31dec2009,2009,895041,58,0,41.053,-2.553,1.14,1.482,80.039,87.148,.1901,8.917999999999999,13.548,1.695,11.705,15.954,-8.849,0,0,1.507,0,1.061,0
30sep2009,2009,763730,59,0,8.686999999999999,5.369,6.348,.125,.045,.387,.9,6.426,.005,0,.114,2.881,-.5570000000000001,0,0,0,0,.04,0
31jan2010,2009,1171032,56,0,48.618,2.14,20.233,2.724,125.464,185.369,1.1,7.383,23.01,1.387,37.295,0,-9.082000000000001,0,0,0,0,0,0
31dec2009,2009,810829,59,-.064,55.402,25.658,26.593,1.178,45.123,85.535,1.62,37.578,35.916,5.342,26.013,2.166,.15,0,.145,13.979,0,5.876,0
31dec2009,2009,724606,58,0,837.165,597.0359999999999,12.295,.7,1058.615,1353.494,66.94,31.589,322.084,17.317,142.259,0,86.05,0,1.28,106.676,0,15.3,0
30sep2009,2009,779544,58,0,55.336,35.798,1.547,.043,99.282,115.007,17.26,3.49,18.814,2.031,12.931,.511,3.059,0,.017,5.579,0,0,0
31dec2009,2009,1106838,58,0,1.454,.718,0,.034,.805,.603,4,1.586,.06,0,.736,0,-.8139999999999999,0,0,0,0,0,0
30sep2009,2009,1005210,59,0,977.514,359.717,70.158,38.655,845.152,1143.154,41.82,35.228,307.556,52.035,180.059,349.415,165.238,0,2.22,288.695,0,0,0
31dec2010,2010,883505,59,0,73.845,-55.085,3.443,8.577999999999999,65.70399999999999,100.056,24.5,2.72,10.01,1.742,10.073,118.782,-.9,0,0,7.094,0,0,0
31mar2011,2010,1040130,59,0,106.287,96.996,25.14,0,147.686,231.642,15.86,22.331,89.604,1.985,8.961,0,20.871,0,0,.86,0,27.357,0
31may2011,2010,39047,58,0,195.274,125.528,5.717,1.669,258.619,304.865,21.73,4.92,14.86,0,29.1,32.27,9.473000000000001,0,.085,1.237,0,7.541,0
31jan2011,2010,795212,59,0,348.724,161.798,234.164,3.557,431.893,652.4160000000001,1.75,31.425,317.761,5.248,159.395,6.874,-30.963,0,0,0,0,8.9,0
31dec2010,2010,1532063,59,0,10557.8,3606.6,382.4,167.1,35928,44943.2,54.05,528.069,2941.3,1720.9,3917.2,2493.8,1181.2,0,154.7,7194.7,0,0,0
31jan2011,2010,1318484,56,0,306.402,204.804,121.432,.024,383.318,622.528,22.9,14.824,207.918,0,91.562,0,20.852,0,0,1.371,0,2.7,0
31jul2010,2010,922358,59,0,1442.351,82.22199999999999,166.911,101.284,1775.186,2099.06,23.97,69.52200000000001,281.388,88.965,223.915,1113.428,32.709,0,21.18,469.996,0,0,0
28feb2011,2010,68145,58,0,44.088,.635,.715,2.39,78.548,89.89100000000001,1.91,2.935,5.796,.5610000000000001,35.566,28.11,-.988,0,.232,10.044,0,5.493,0
31jan2011,2010,1318008,56,0,301.631,226.735,56.303,0,289.652,478.849,23.22,30.835,200.861,2.468,45.461,0,24.203,0,0,13.154,0,1.3,0
30sep2010,2010,1368458,59,0,1589.412,-461.272,604.357,112.155,1511.716,2916.09,11.2,182.215,794.775,54.989,407.652,1562.636,143.828,0,8.699999999999999,587.592,0,64.59999999999999,0
30sep2010,2010,1005210,59,0,970.26,364.837,61.047,27.458,888.018,1136.694,54.43,35.318,296.427,60.383,164.514,347.953,115.316,0,2.423,295.22,0,0,0
31jan2011,2010,874214,56,0,926.8200000000001,423.445,193.625,1.632,780.678,1980.195,22.12,55.349,549.913,17.501,281.908,5.217,73.39700000000001,0,0,3.75,0,79.3,0
30sep2010,2010,807882,58,0,1407.092,520.463,37.391,16.798,1836.855,2297.531,21.44,52.821,274.922,46.815,283.183,366.411,70.20999999999999,0,.7,103.027,0,89.8,0
31dec2010,2010,807884,59,0,1427.186,796.404,124.399,22.345,936.494,1293.339,36.93,29.55,622.23,399.001,130.932,456.704,115.538,0,4.8,574.5119999999999,0,32,0
31jan2011,2010,1490636,56,0,125.134,52.053,59.775,.744,299.06,523.322,14.93,18.703,101.963,1.557,65.437,2.888,15.598,0,.096,2.166,0,14.6,0
31dec2010,2010,828750,59,-77.694,1107.162,563.033,62.412,17.292,565.402,1357.994,23.23,66.98399999999999,434.363,96.38200000000001,376.684,166.814,-36.502,0,10.098,451.151,27.303,19.998,0
31aug2010,2010,16099,58,0,242.343,161.361,3.097,.64,210.718,244.933,4.9,28.064,9.16,0,32.445,41.5,-2.893,0,0,29.487,0,3.1,0
31jan2011,2010,919012,56,0,1879.998,1351.071,301.208,0,1797.307,2967.559,14.46,194.366,1174.41,13.289,387.837,0,140.647,0,.625,11.472,0,64.90000000000001,0
31dec2010,2010,1434729,59,0,1345.743,476.463,296.39,33.085,1935.766,2999.28,30.65,57.967,917.641,195.748,466.235,308.758,98.523,0,.5610000000000001,260.623,0,209.2,0
31dec2010,2010,1048620,58,0,56.463,3.457,.896,3.564,77.197,89.33,2.4,7.368,4.817,0,14.014,35.452,-4.525,0,0,0,0,.931,0
31dec2010,2010,1617227,58,0,90.95099999999999,48.53,1.262,1.861,131.521,149.018,5.25,5.967,13.908,2.696,13.071,19.517,2.796,0,0,0,0,.079,0
31dec2010,2010,1076784,58,-9.590999999999999,73.131,63.72,7.284,0,139.252,158.094,.201,54.831,48.551,11.026,9.411,0,-24.927,0,1.405,24.382,0,.491,0
31jan2011,2010,1326380,57,0,5063.8,2897.3,1257.5,37,6936.1,9473.700000000001,21.07,146,2154.8,45,1747.8,249,408,0,12.7,2250.9,0,83.7,0
31jan2011,2010,1060232,56,0,2268.5,822.9,531.7,48.7,2038.8,3375.7,20.36,61.466,1078.2,114.4,476.9,664.5,112.8,0,16.2,708.2,0,159.2,0
30sep2010,2010,779544,58,0,51.631,35.545,1.652,.029,101.022,117.768,14.75,3.491,15.382,2.048,10.485,.302,2.605,0,.008,5.571,0,0,0
31dec2010,2010,216085,57,0,370.239,253.182,91.938,.949,284.705,621.048,12.98,21.844,176.935,13.778,70.607,9.099,8.444000000000001,0,0,0,0,41.012,0
28feb2011,2010,886137,56,0,664.845,490.245,193.505,0,788.114,1229.002,17.46,52.388,509.684,10.552,126.42,0,68.834,0,.019,0,0,19.569,0
31jan2011,2010,1051251,56,0,860.1660000000001,511.121,214.431,4.198,925.474,1722.227,43.42,63.91,634.895,0,270.675,0,121.505,0,0,0,0,60.661,0
28feb2011,2010,886158,57,0,5646.193,3931.659,1968.907,0,5135.574,8758.503000000001,48.15,251.666,4073.838,0,1322.44,0,791.333,0,0,229.6,0,198.3,0
31jan2011,2010,812906,59,-.071,140.923,34.837,87.804,4.825,152.103,275.465,1.43,20.068,96.482,3.841,33.509,31.969,-10.461,0,0,3.139,0,10.114,0
31jan2011,2010,1056285,59,0,195.077,118.289,44.452,.137,244.764,415.3,13.245,19.911,146.67,0,45.889,0,26.431,0,0,0,0,4,0
31dec2010,2010,1288741,58,0,157.814,70.404,5.972,1.687,308.671,351.056,9.09,14.835,22.618,6.818,41.422,7.307,-23.194,0,0,0,0,3.2,0
28feb2011,2010,883943,56,0,234.163,164.229,39.211,0,292.713,448.13,6.11,35.641,128.378,2.087,44.963,0,-22.167,0,0,0,0,5.3,0
31dec2010,2010,810829,59,0,66.705,35.18,32.609,1.185,59.715,111.363,2.67,44.069,46.453,9.898,26.814,2.185,1.343,0,.144,14.471,0,5.806,0
31jan2011,2010,109198,56,0,7971.763,3099.899,2765.464,49.014,15578.961,21942.193,47.39,389.657,5099.527,200.147,3133.121,790.244,1343.141,0,0,179.936,0,249.8,0
31dec2010,2010,1171014,58,0,31.351,11.686,.744,.004,98.504,109.699,1.19,51.443,13.893,.081,12.835,0,-3.141,0,0,.388,0,2.4,0
31dec2010,2010,1316898,58,0,100.054,7.388,2.486,.547,222.825,262.653,2.27,63.735,46.035,6.377,56.53,0,-16.656,0,.6,1.341,0,7.8,0
31dec2010,2010,1495479,58,0,163.453,6.403,2.415,6.121,279.984,343.025,19.17,19.251,12.49,4.754,47.824,41,-1.23,0,0,0,0,3.1,0
28feb2011,2010,84129,59,0,7555.85,-969.064,3158.145,473,18016.857,25214.907,1.31,890.297,4411.365,966.457,2420.323,6219.865,-356.273,0,173.618,646.177,0,367.412,0
31dec2010,2010,1076522,59,0,.844,-.955,.527,0,2.088,3.903,.15,15.547,.8100000000000001,.076,1.689,0,-.796,0,0,0,0,0,0
30sep2010,2010,825324,58,0,8.318,1.42,.201,.599,18.995,20.863,.9399999999999999,3.899,.834,.157,2.703,3.707,-2.932,0,0,0,0,1.156,0
31dec2010,2010,1106838,58,0,1.415,.058,0,.14,.045,.136,4.25,1.586,.158,.004,.646,.6870000000000001,-1.012,0,0,0,0,0,0
31dec2010,2010,887596,58,0,1028.397,592.337,23.036,9.432,1358.171,1659.404,30.66,59.708,186.052,30.393,202.705,51.954,81.71299999999999,0,0,4.498,0,7.3,0
30sep2010,2010,932628,59,0,1696.219,380.848,114.122,65.10599999999999,1396.776,2320.342,44.81,57.089,325.858,172.708,460.262,791.402,165.213,0,6.016,716.311,0,0,0
30sep2010,2010,1726173,58,0,563.8390000000001,248.995,6.061,12.984,503.968,673.7809999999999,173.71,1.586,109.831,0,90.76300000000001,146.735,28.094,0,0,28.759,0,0,0
31jan2011,2010,884217,56,0,1320.318,970.953,486.499,1.456,1128.233,2102.664,26.21,52.888,764.008,60.607,266.656,0,67.697,0,2.4,125.342,0,91.5,0
31dec2010,2010,1096376,59,0,149.953,74.976,28.747,.381,224.806,509.515,21.03,28.1,113.684,9.256,39.664,30,33.637,0,0,0,0,0,0
31dec2010,2010,64803,59,0,28461.5,9786.4,4864,473,35928,45015,34.77,1010.819,9829,2450,7364,9440.1,2215.128,0,182,7722.876,0,234,0
31dec2010,2010,1096199,59,0,66.75700000000001,47.872,13.322,.005,66.746,94.619,25.03,6.273,56.66,5.078,18.808,0,-4.448,0,.5,1.839,6.148,4.1,0
31dec2010,2010,1009244,58,-5.017,21.473,9.842000000000001,.539,.218,59.129,66.182,1.5,3.413,2.456,.102,4.512,4.4,-5.501,0,0,0,0,1.123,0
31jan2011,2010,912615,56,0,1794.321,1411.548,229.561,0,1245.079,2274.102,33.82,164.413,803.977,36.502,211.024,0,272.958,0,0,0,0,58.336,0
31jan2011,2010,745732,56,0,3116.204,1332.692,1086.917,10.769,5569.042,7866.1,65.2,118.063,2043.239,45.384,1352.32,150,554.797,0,0,2.889,0,54.3,0
31jul2010,2010,93631,56,0,58.972,11.308,10.951,1.371,79.973,133.855,.92,38.343,24.759,1.127,27.289,7.126,-21.164,0,0,18.259,0,4.473,0
31mar2011,2010,1413263,59,0,53.935,42.064,4.617,.024,47.994,69.96899999999999,2.61,13.519,39.457,1.485,11.717,0,8.432,0,.21,5.888,0,.459,0
31dec2010,2010,1289460,58,-1.68,702.801,496.616,9.196999999999999,2.773,811.543,1004.993,17.17,72.223,113.922,12.563,112.058,52.18,58.289,0,1.076,121.903,0,7.7,0
30sep2010,2010,17485,59,0,30.215,18.416,1.985,1.256,14.349,40.919,1.26,44.618,18.208,6.744,9.827999999999999,2.586,2.6,0,0,0,0,4.629,0
31may2011,2010,940944,58,0,5466.6,1936.2,300.1,97.5,5697.3,7500.2,50.65,134.642,663.8,65.40000000000001,1286.8,1464.6,476.3,0,10.3,1060.8,0,340.2,0
28feb2011,2010,764478,57,0,17849,6602,4864,87,35928,45015,32.24,392.59,9829,2348,7364,1152,1277,0,96,2864,0,639,0
